0.44825	-140783
0.4485	-142543
0.44875	-144302
0.449	-146084
0.44925	-147886
0.4495	-149672
0.44975	-151498
0.45	-153318
0.45025	-155159
0.4505	-157014
0.45075	-158882
0.451	-160751
0.45125	-162642
0.4515	-164538
0.45175	-166450
0.452	-168375
0.45225	-170302
0.4525	-172248
0.45275	-174204
0.453	-176176
0.45325	-178161
0.4535	-180151
0.45375	-182163
0.454	-184175
0.45425	-186197
0.4545	-188242
0.45475	-190287
0.455	-192349
0.45525	-194419
0.4555	-196504
0.45575	-198596
0.456	-200706
0.45625	-202824
0.4565	-204952
0.45675	-207081
0.457	-209238
0.45725	-211397
0.4575	-213569
0.45775	-215754
0.458	-217941
0.45825	-220150
0.4585	-222362
0.45875	-224581
0.459	-226818
0.45925	-229064
0.4595	-231322
0.45975	-233582
0.46	-235861
0.46025	-238144
0.4605	-240434
0.46075	-242740
0.461	-245059
0.46125	-247379
0.4615	-249714
0.46175	-252057
0.462	-254410
0.46225	-256775
0.4625	-259141
0.46275	-261519
0.463	-263916
0.46325	-266309
0.4635	-268720
0.46375	-271129
0.464	-273559
0.46425	-275991
0.4645	-278441
0.46475	-280896
0.465	-283352
0.46525	-285823
0.4655	-288299
0.46575	-290781
0.466	-293276
0.46625	-295775
0.4665	-298280
0.46675	-300802
0.467	-303329
0.46725	-305856
0.4675	-308389
0.46775	-310939
0.468	-313491
0.46825	-316061
0.4685	-318625
0.46875	-321202
0.469	-323783
0.46925	-326372
0.4695	-328964
0.46975	-331569
0.47	-334180
0.47025	-336795
